origem,destino,classe,periodo,demanda
1,6,30,86,56
1,6,30,87,52
1,6,30,88,69
1,6,30,89,39
1,6,30,90,68
1,6,30,91,65
1,6,30,92,83
1,6,30,93,44
1,6,30,94,99
1,6,30,95,25
1,6,30,96,40
1,6,30,97,88
1,6,30,98,12
1,6,30,99,74
1,6,30,100,66
1,6,30,101,56
1,6,30,102,87
1,6,30,103,52
1,6,30,104,69
1,6,30,105,34
1,6,30,106,18
1,6,30,107,67
1,6,30,108,38
1,6,30,109,52
1,6,30,110,56
1,6,30,111,40
1,6,30,112,90
1,6,30,113,56
1,6,30,114,11
1,6,30,115,85
1,6,30,116,93
1,6,30,117,87
1,6,30,118,25
1,6,30,119,82
1,6,30,120,37
1,6,31,61,38
1,6,31,62,81
1,6,31,63,89
1,6,31,64,22
1,6,31,65,31
1,6,31,66,77
1,6,31,67,71
1,6,31,68,26
1,6,31,69,45
1,6,31,70,56
1,6,31,71,60
1,6,31,72,59
1,6,31,73,88
1,6,31,74,99
1,6,31,75,38
1,6,31,76,47
1,6,31,77,27
1,6,31,78,33
1,6,31,79,37
1,6,31,80,77
1,6,31,81,7
1,6,31,82,23
1,6,31,83,41
1,6,31,84,43
1,6,31,85,50
1,6,31,86,67
1,6,31,87,35
1,6,31,88,45
1,6,31,89,43
1,6,31,90,62
1,6,31,91,3
1,6,31,92,99
1,6,31,93,45
1,6,31,94,58
1,6,31,95,24
1,6,31,96,78
1,6,31,97,77
1,6,31,98,32
1,6,31,99,34
1,6,31,100,3
1,6,31,101,22
1,6,31,102,95
1,6,31,103,86
1,6,31,104,13
1,6,31,105,22
1,6,31,106,67
1,6,31,107,40
1,6,31,108,33
1,6,31,109,87
1,6,31,110,29
1,6,31,111,3
1,6,31,112,25
1,6,31,113,2
1,6,31,114,2
1,6,31,115,96
1,6,31,116,43
1,6,31,117,81
1,6,31,118,22
1,6,31,119,59
1,6,31,120,91
1,6,32,61,5
1,6,32,62,54
1,6,32,63,68
1,6,32,64,34
1,6,32,65,99
1,6,32,66,42
1,6,32,67,78
1,6,32,68,63
1,6,32,69,48
1,6,32,70,34
1,6,32,71,95
1,6,32,72,97
1,6,32,73,71
1,6,32,74,93
1,6,32,75,34
1,6,32,76,52
1,6,32,77,42
1,6,32,78,81
1,6,32,79,90
1,6,32,80,52
1,6,32,81,31
1,6,32,82,59
1,6,32,83,81
1,6,32,84,87
1,6,32,85,89
1,6,32,86,10
1,6,32,87,83
1,6,32,88,25
1,6,32,89,12
1,6,32,90,89
1,6,32,91,47
1,6,32,92,8
1,6,32,93,89
1,6,32,94,57
1,6,32,95,49
1,6,32,96,60
1,6,32,97,71
1,6,32,98,11
1,6,32,99,57
1,6,32,100,5
1,6,32,101,91
1,6,32,102,13
1,6,32,103,24
1,6,32,104,65
1,6,32,105,91
1,6,32,106,65
1,6,32,107,89
1,6,32,108,63
1,6,32,109,69
1,6,32,110,27
1,6,32,111,69
1,6,32,112,78
1,6,32,113,96
1,6,32,114,67
1,6,32,115,7
1,6,32,116,22
1,6,32,117,67
1,6,32,118,56
1,6,32,119,3
1,6,32,120,36
1,6,33,61,56
1,6,33,62,38
1,6,33,63,89
1,6,33,64,19
1,6,33,65,1
1,6,33,66,77
1,6,33,67,96
1,6,33,68,91
1,6,33,69,92
1,6,33,70,2
1,6,33,71,31
1,6,33,72,81
1,6,33,73,79
1,6,33,74,72
1,6,33,75,28
1,6,33,76,90
1,6,33,77,37
1,6,33,78,64
1,6,33,79,21
1,6,33,80,60
1,6,33,81,37
1,6,33,82,63
1,6,33,83,81
1,6,33,84,19
1,6,33,85,11
1,6,33,86,7
1,6,33,87,12
1,6,33,88,11
1,6,33,89,45
1,6,33,90,91
1,6,33,91,62
1,6,33,92,11
1,6,33,93,20
1,6,33,94,65
1,6,33,95,9
1,6,33,96,27
1,6,33,97,99
1,6,33,98,37
1,6,33,99,44
1,6,33,100,44
1,6,33,101,77
1,6,33,102,95
1,6,33,103,6
1,6,33,104,80
1,6,33,105,99
1,6,33,106,80
1,6,33,107,79
1,6,33,108,61
1,6,33,109,52
1,6,33,110,28
1,6,33,111,82
1,6,33,112,95
1,6,33,113,47
1,6,33,114,93
1,6,33,115,16
1,6,33,116,81
1,6,33,117,42
1,6,33,118,28
1,6,33,119,83
1,6,33,120,33
1,6,34,61,44
1,6,34,62,69
1,6,34,63,48
1,6,34,64,8
1,6,34,65,18
1,6,34,66,93
1,6,34,67,78
1,6,34,68,63
1,6,34,69,71
1,6,34,70,46
1,6,34,71,99
1,6,34,72,22
1,6,34,73,69
1,6,34,74,36
1,6,34,75,66
1,6,34,76,36
1,6,34,77,15
1,6,34,78,64
1,6,34,79,24
1,6,34,80,16
1,6,34,81,41
1,6,34,82,34
1,6,34,83,24
1,6,34,84,37
1,6,34,85,56
1,6,34,86,45
1,6,34,87,16
1,6,34,88,14
1,6,34,89,50
1,6,34,90,63
1,6,34,91,73
1,6,34,92,69
1,6,34,93,82
1,6,34,94,17
1,6,34,95,18
1,6,34,96,51
1,6,34,97,59
1,6,34,98,72
1,6,34,99,47
1,6,34,100,96
1,6,34,101,82
1,6,34,102,99
1,6,34,103,69
1,6,34,104,11
1,6,34,105,51
1,6,34,106,55
1,6,34,107,52
1,6,34,108,21
1,6,34,109,58
1,6,34,110,58
1,6,34,111,69
1,6,34,112,50
1,6,34,113,82
1,6,34,114,29
1,6,34,115,79
1,6,34,116,58
1,6,34,117,41
1,6,34,118,93
1,6,34,119,75
1,6,34,120,20
1,6,35,61,24
1,6,35,62,38
1,6,35,63,98
1,6,35,64,72
1,6,35,65,38
1,6,35,66,51
1,6,35,67,46
1,6,35,68,25
1,6,35,69,82
1,6,35,70,79
1,6,35,71,74
1,6,35,72,95
1,6,35,73,88
1,6,35,74,26
1,6,35,75,48
1,6,35,76,50
1,6,35,77,87
1,6,35,78,20
1,6,35,79,8
1,6,35,80,8
1,6,35,81,75
1,6,35,82,82
1,6,35,83,75
1,6,35,84,89
1,6,35,85,5
1,6,35,86,8
1,6,35,87,86
1,6,35,88,57
1,6,35,89,76
1,6,35,90,75
1,6,35,91,96
1,6,35,92,67
1,6,35,93,30
1,6,35,94,44
1,6,35,95,95
1,6,35,96,91
1,6,35,97,44
1,6,35,98,57
1,6,35,99,60
1,6,35,100,11
1,6,35,101,4
1,6,35,102,83
1,6,35,103,57
1,6,35,104,53
1,6,35,105,15
1,6,35,106,27
1,6,35,107,70
1,6,35,108,26
1,6,35,109,24
1,6,35,110,94
1,6,35,111,86
1,6,35,112,73
1,6,35,113,68
1,6,35,114,19
1,6,35,115,69
1,6,35,116,72
1,6,35,117,92
1,6,35,118,73
1,6,35,119,17
1,6,35,120,56
1,6,36,61,72
1,6,36,62,70
1,6,36,63,96
1,6,36,64,51
1,6,36,65,39
1,6,36,66,7
1,6,36,67,48
1,6,36,68,67
1,6,36,69,89
1,6,36,70,8
1,6,36,71,47
1,6,36,72,53
1,6,36,73,93
1,6,36,74,93
1,6,36,75,42
1,6,36,76,15
1,6,36,77,86
1,6,36,78,90
1,6,36,79,84
1,6,36,80,90
1,6,36,81,89
1,6,36,82,53
1,6,36,83,16
1,6,36,84,98
1,6,36,85,87
1,6,36,86,76
1,6,36,87,64
1,6,36,88,38
1,6,36,89,31
1,6,36,90,12
1,6,36,91,6
1,6,36,92,50
1,6,36,93,15
1,6,36,94,42
1,6,36,95,53
1,6,36,96,67
1,6,36,97,1
1,6,36,98,26
1,6,36,99,87
1,6,36,100,68
1,6,36,101,26
1,6,36,102,38
1,6,36,103,97
1,6,36,104,42
1,6,36,105,98
1,6,36,106,36
1,6,36,107,59
1,6,36,108,27
1,6,36,109,71
1,6,36,110,86
1,6,36,111,49
1,6,36,112,77
1,6,36,113,94
1,6,36,114,87
1,6,36,115,71
1,6,36,116,73
1,6,36,117,1
1,6,36,118,70
1,6,36,119,61
1,6,36,120,78
1,6,37,61,4
1,6,37,62,3
1,6,37,63,32
1,6,37,64,39
1,6,37,65,44
1,6,37,66,62
1,6,37,67,99
1,6,37,68,7
1,6,37,69,87
1,6,37,70,17
1,6,37,71,36
1,6,37,72,27
1,6,37,73,73
1,6,37,74,83
1,6,37,75,69
1,6,37,76,8
1,6,37,77,9
1,6,37,78,64
1,6,37,79,84
1,6,37,80,14
1,6,37,81,20
1,6,37,82,90
1,6,37,83,21
1,6,37,84,28
1,6,37,85,36
1,6,37,86,42
1,6,37,87,34
1,6,37,88,43
1,6,37,89,96
1,6,37,90,19
1,6,37,91,89
1,6,37,92,72
1,6,37,93,92
1,6,37,94,36
1,6,37,95,43
1,6,37,96,84
1,6,37,97,51
1,6,37,98,4
1,6,37,99,24
1,6,37,100,37
1,6,37,101,85
1,6,37,102,54
1,6,37,103,25
1,6,37,104,67
1,6,37,105,10
1,6,37,106,45
1,6,37,107,18
1,6,37,108,55
1,6,37,109,21
1,6,37,110,54
1,6,37,111,5
1,6,37,112,16
1,6,37,113,54
1,6,37,114,65
1,6,37,115,98
1,6,37,116,84
1,6,37,117,19
1,6,37,118,66
1,6,37,119,65
1,6,37,120,43
1,6,38,61,68
1,6,38,62,31
1,6,38,63,19
1,6,38,64,75
1,6,38,65,46
1,6,38,66,53
1,6,38,67,33
1,6,38,68,17
1,6,38,69,76
1,6,38,70,70
1,6,38,71,62
1,6,38,72,8
1,6,38,73,52
1,6,38,74,23
1,6,38,75,39
1,6,38,76,24
1,6,38,77,50
1,6,38,78,80
1,6,38,79,74
1,6,38,80,93
1,6,38,81,35
1,6,38,82,11
1,6,38,83,32
1,6,38,84,35
1,6,38,85,21
1,6,38,86,81
1,6,38,87,91
1,6,38,88,70
1,6,38,89,66
1,6,38,90,3
1,6,38,91,8
1,6,38,92,87
1,6,38,93,64
1,6,38,94,50
1,6,38,95,36
1,6,38,96,73
1,6,38,97,80
1,6,38,98,72
1,6,38,99,39
1,6,38,100,74
1,6,38,101,36
1,6,38,102,17
1,6,38,103,9
1,6,38,104,80
1,6,38,105,65
1,6,38,106,55
1,6,38,107,56
1,6,38,108,50
1,6,38,109,58
1,6,38,110,10
1,6,38,111,56
1,6,38,112,24
1,6,38,113,30
1,6,38,114,28
1,6,38,115,50
1,6,38,116,60
1,6,38,117,24
1,6,38,118,57
1,6,38,119,61
1,6,38,120,55
1,6,39,61,92
1,6,39,62,92
1,6,39,63,31
1,6,39,64,61
1,6,39,65,57
1,6,39,66,22
1,6,39,67,28
1,6,39,68,54
1,6,39,69,58
1,6,39,70,29
1,6,39,71,63
1,6,39,72,16
1,6,39,73,93
1,6,39,74,94
1,6,39,75,18
1,6,39,76,90
1,6,39,77,44
1,6,39,78,61
1,6,39,79,88
1,6,39,80,48
1,6,39,81,9
1,6,39,82,55
1,6,39,83,1
1,6,39,84,97
1,6,39,85,10
1,6,39,86,77
1,6,39,87,25
1,6,39,88,79
1,6,39,89,79
1,6,39,90,58
1,6,39,91,13
1,6,39,92,83
1,6,39,93,86
1,6,39,94,51
1,6,39,95,45
1,6,39,96,16
1,6,39,97,60
1,6,39,98,43
1,6,39,99,57
1,6,39,100,41
1,6,39,101,98
1,6,39,102,98
1,6,39,103,62
1,6,39,104,33
1,6,39,105,94
1,6,39,106,78
1,6,39,107,75
1,6,39,108,10
1,6,39,109,20
1,6,39,110,97
1,6,39,111,70
1,6,39,112,31
1,6,39,113,98
1,6,39,114,27
1,6,39,115,77
1,6,39,116,66
1,6,39,117,51
1,6,39,118,65
1,6,39,119,36
1,6,39,120,41
1,6,40,61,40
1,6,40,62,72
1,6,40,63,75
1,6,40,64,54
1,6,40,65,83
1,6,40,66,82
1,6,40,67,16
1,6,40,68,6
1,6,40,69,89
1,6,40,70,44
1,6,40,71,18
1,6,40,72,10
1,6,40,73,77
1,6,40,74,53
1,6,40,75,68
1,6,40,76,1
1,6,40,77,64
1,6,40,78,79
1,6,40,79,55
1,6,40,80,56
1,6,40,81,45
1,6,40,82,54
1,6,40,83,64
1,6,40,84,14
1,6,40,85,53
1,6,40,86,34
1,6,40,87,40
1,6,40,88,33
1,6,40,89,91
1,6,40,90,96
1,6,40,91,15
1,6,40,92,4
1,6,40,93,7
1,6,40,94,16
1,6,40,95,44
1,6,40,96,81
1,6,40,97,3
1,6,40,98,15
1,6,40,99,50
1,6,40,100,54
1,6,40,101,80
1,6,40,102,82
1,6,40,103,66
1,6,40,104,35
1,6,40,105,62
1,6,40,106,47
1,6,40,107,31
1,6,40,108,70
1,6,40,109,22
1,6,40,110,9
1,6,40,111,71
1,6,40,112,12
1,6,40,113,84
1,6,40,114,9
1,6,40,115,32
1,6,40,116,11
1,6,40,117,48
1,6,40,118,30
1,6,40,119,85
1,6,40,120,2
1,6,41,61,67
1,6,41,62,32
1,6,41,63,82
1,6,41,64,21
1,6,41,65,80
1,6,41,66,9
1,6,41,67,65
1,6,41,68,48
1,6,41,69,88
1,6,41,70,9
1,6,41,71,85
1,6,41,72,87
1,6,41,73,52
1,6,41,74,19
1,6,41,75,25
1,6,41,76,55
1,6,41,77,6
1,6,41,78,86
1,6,41,79,94
1,6,41,80,12
1,6,41,81,91
1,6,41,82,6
1,6,41,83,66
1,6,41,84,58
1,6,41,85,70
1,6,41,86,77
1,6,41,87,69
1,6,41,88,6
1,6,41,89,72
1,6,41,90,59
1,6,41,91,90
1,6,41,92,90
1,6,41,93,50
1,6,41,94,24
1,6,41,95,60
1,6,41,96,28
1,6,41,97,94
1,6,41,98,73
1,6,41,99,48
1,6,41,100,20
1,6,41,101,57
1,6,41,102,18
1,6,41,103,7
1,6,41,104,34
1,6,41,105,15
1,6,41,106,24
1,6,41,107,7
1,6,41,108,91
1,6,41,109,41
1,6,41,110,64
1,6,41,111,63
1,6,41,112,27
1,6,41,113,51
1,6,41,114,23
1,6,41,115,35
1,6,41,116,16
1,6,41,117,60
1,6,41,118,58
1,6,41,119,91
1,6,41,120,77
1,6,42,61,26
1,6,42,62,87
1,6,42,63,41
1,6,42,64,16
1,6,42,65,28
1,6,42,66,62
1,6,42,67,99
1,6,42,68,75
1,6,42,69,6
1,6,42,70,83
1,6,42,71,33
1,6,42,72,52
1,6,42,73,41
1,6,42,74,71
1,6,42,75,60
1,6,42,76,48
1,6,42,77,97
1,6,42,78,86
1,6,42,79,29
1,6,42,80,8
1,6,42,81,1
1,6,42,82,45
1,6,42,83,9
1,6,42,84,27
1,6,42,85,56
1,6,42,86,8
1,6,42,87,12
1,6,42,88,98
1,6,42,89,91
1,6,42,90,21
1,6,42,91,64
1,6,42,92,23
1,6,42,93,28
1,6,42,94,53
1,6,42,95,10
1,6,42,96,79
1,6,42,97,96
1,6,42,98,84
1,6,42,99,61
1,6,42,100,1
1,6,42,101,88
1,6,42,102,77
1,6,42,103,63
1,6,42,104,30
1,6,42,105,93
1,6,42,106,50
1,6,42,107,50
1,6,42,108,28
1,6,42,109,55
1,6,42,110,81
1,6,42,111,50
1,6,42,112,42
1,6,42,113,69
1,6,42,114,67
1,6,42,115,91
1,6,42,116,2
1,6,42,117,62
1,6,42,118,8
1,6,42,119,17
1,6,42,120,32
1,6,43,61,43
1,6,43,62,62
1,6,43,63,21
1,6,43,64,67
1,6,43,65,19
1,6,43,66,34
1,6,43,67,96
1,6,43,68,16
1,6,43,69,47
1,6,43,70,54
1,6,43,71,33
1,6,43,72,6
1,6,43,73,71
1,6,43,74,29
1,6,43,75,30
1,6,43,76,87
1,6,43,77,1
1,6,43,78,71
1,6,43,79,4
1,6,43,80,23
1,6,43,81,69
1,6,43,82,26
1,6,43,83,59
1,6,43,84,68
1,6,43,85,58
1,6,43,86,85
1,6,43,87,14
1,6,43,88,60
1,6,43,89,92
1,6,43,90,53
1,6,43,91,11
1,6,43,92,63
1,6,43,93,13
1,6,43,94,71
1,6,43,95,47
1,6,43,96,16
1,6,43,97,49
1,6,43,98,50
1,6,43,99,28
1,6,43,100,65
1,6,43,101,91
1,6,43,102,42
1,6,43,103,63
1,6,43,104,86
1,6,43,105,36
1,6,43,106,36
1,6,43,107,53
1,6,43,108,16
1,6,43,109,93
1,6,43,110,50
1,6,43,111,72
1,6,43,112,44
1,6,43,113,10
1,6,43,114,26
1,6,43,115,17
1,6,43,116,98
1,6,43,117,65
1,6,43,118,33
1,6,43,119,10
1,6,43,120,25
1,6,44,61,33
1,6,44,62,11
1,6,44,63,84
1,6,44,64,91
1,6,44,65,10
1,6,44,66,7
1,6,44,67,68
1,6,44,68,83
1,6,44,69,51
1,6,44,70,90
1,6,44,71,35
1,6,44,72,62
1,6,44,73,73
1,6,44,74,43
1,6,44,75,89
1,6,44,76,49
1,6,44,77,96
1,6,44,78,41
1,6,44,79,76
1,6,44,80,4
1,6,44,81,78
1,6,44,82,45
1,6,44,83,10
1,6,44,84,73
1,6,44,85,6
1,6,44,86,42
1,6,44,87,20
1,6,44,88,82
1,6,44,89,1
1,6,44,90,96
1,6,44,91,13
1,6,44,92,93
1,6,44,93,96
1,6,44,94,72
1,6,44,95,79
1,6,44,96,91
1,6,44,97,22
1,6,44,98,88
1,6,44,99,74
1,6,44,100,54
1,6,44,101,52
1,6,44,102,25
1,6,44,103,45
1,6,44,104,60
1,6,44,105,71
1,6,44,106,44
1,6,44,107,19
1,6,44,108,46
1,6,44,109,22
1,6,44,110,92
1,6,44,111,63
1,6,44,112,24
1,6,44,113,42
1,6,44,114,79
1,6,44,115,86
1,6,44,116,11
1,6,44,117,73
1,6,44,118,65
1,6,44,119,51
1,6,44,120,91
1,6,45,61,15
1,6,45,62,28
1,6,45,63,15
1,6,45,64,25
1,6,45,65,90
1,6,45,66,33
1,6,45,67,54
1,6,45,68,63
1,6,45,69,93
1,6,45,70,81
1,6,45,71,77
1,6,45,72,29
1,6,45,73,25
1,6,45,74,10
1,6,45,75,73
1,6,45,76,82
1,6,45,77,56
1,6,45,78,30
1,6,45,79,52
1,6,45,80,10
1,6,45,81,78
1,6,45,82,10
1,6,45,83,62
1,6,45,84,17
1,6,45,85,12
1,6,45,86,53
1,6,45,87,24
1,6,45,88,33
1,6,45,89,72
1,6,45,90,71
1,6,45,91,96
1,6,45,92,81
1,6,45,93,72
1,6,45,94,89
1,6,45,95,79
1,6,45,96,62
1,6,45,97,46
1,6,45,98,17
1,6,45,99,46
1,6,45,100,26
1,6,45,101,49
1,6,45,102,75
1,6,45,103,78
1,6,45,104,9
1,6,45,105,71
1,6,45,106,46
1,6,45,107,32
1,6,45,108,23
1,6,45,109,35
1,6,45,110,37
1,6,45,111,31
1,6,45,112,20
1,6,45,113,72
1,6,45,114,90
1,6,45,115,70
1,6,45,116,68
1,6,45,117,49
1,6,45,118,1
1,6,45,119,1
1,6,45,120,68
1,6,46,61,5
1,6,46,62,26
1,6,46,63,53
1,6,46,64,89
1,6,46,65,53
1,6,46,66,41
1,6,46,67,25
1,6,46,68,12
1,6,46,69,49
1,6,46,70,73
1,6,46,71,38
1,6,46,72,87
1,6,46,73,5
1,6,46,74,53
1,6,46,75,89
1,6,46,76,13
1,6,46,77,78
1,6,46,78,88
1,6,46,79,51
1,6,46,80,10
1,6,46,81,27
1,6,46,82,17
1,6,46,83,86
1,6,46,84,83
1,6,46,85,87
1,6,46,86,17
1,6,46,87,50
1,6,46,88,28
1,6,46,89,26
1,6,46,90,33
1,6,46,91,28
1,6,46,92,46
1,6,46,93,3
1,6,46,94,34
1,6,46,95,83
1,6,46,96,98
1,6,46,97,78
1,6,46,98,7
1,6,46,99,93
1,6,46,100,40
1,6,46,101,66
1,6,46,102,10
1,6,46,103,66
1,6,46,104,45
1,6,46,105,83
1,6,46,106,60
1,6,46,107,25
1,6,46,108,42
1,6,46,109,65
1,6,46,110,8
1,6,46,111,26
1,6,46,112,27
1,6,46,113,32
1,6,46,114,98
1,6,46,115,83
1,6,46,116,32
1,6,46,117,15
1,6,46,118,60
1,6,46,119,57
1,6,46,120,15
1,6,47,61,62
1,6,47,62,32
1,6,47,63,8
1,6,47,64,7
1,6,47,65,36
1,6,47,66,87
1,6,47,67,27
1,6,47,68,78
1,6,47,69,83
1,6,47,70,69
1,6,47,71,28
1,6,47,72,69
1,6,47,73,75
1,6,47,74,72
1,6,47,75,67
1,6,47,76,88
1,6,47,77,10
1,6,47,78,59
1,6,47,79,77
1,6,47,80,94
1,6,47,81,20
1,6,47,82,89
1,6,47,83,18
1,6,47,84,91
1,6,47,85,62
1,6,47,86,75
1,6,47,87,61
1,6,47,88,29
1,6,47,89,54
1,6,47,90,65
1,6,47,91,21
1,6,47,92,20
1,6,47,93,92
1,6,47,94,99
1,6,47,95,68
1,6,47,96,36
1,6,47,97,95
1,6,47,98,81
1,6,47,99,29
1,6,47,100,26
1,6,47,101,67
1,6,47,102,91
1,6,47,103,23
1,6,47,104,98
1,6,47,105,93
1,6,47,106,86
1,6,47,107,18
1,6,47,108,48
1,6,47,109,31
1,6,47,110,70
1,6,47,111,53
1,6,47,112,71
1,6,47,113,29
1,6,47,114,17
1,6,47,115,63
1,6,47,116,58
1,6,47,117,4
1,6,47,118,56
1,6,47,119,56
1,6,47,120,62
1,6,48,61,26
1,6,48,62,61
1,6,48,63,97
1,6,48,64,96
1,6,48,65,38
1,6,48,66,94
1,6,48,67,47
1,6,48,68,7
1,6,48,69,61
1,6,48,70,34
1,6,48,71,11
1,6,48,72,30
1,6,48,73,20
1,6,48,74,79
1,6,48,75,42
1,6,48,76,7
1,6,48,77,95
1,6,48,78,7
1,6,48,79,88
1,6,48,80,44
1,6,48,81,63
1,6,48,82,61
1,6,48,83,93
1,6,48,84,92
1,6,48,85,82
1,6,48,86,74
1,6,48,87,93
1,6,48,88,21
1,6,48,89,53
1,6,48,90,34
1,6,48,91,24
1,6,48,92,17
1,6,48,93,52
1,6,48,94,13
1,6,48,95,59
1,6,48,96,54
1,6,48,97,60
1,6,48,98,70
1,6,48,99,41
1,6,48,100,61
1,6,48,101,50
1,6,48,102,14
1,6,48,103,94
1,6,48,104,58
1,6,48,105,84
1,6,48,106,20
1,6,48,107,89
1,6,48,108,47
1,6,48,109,78
1,6,48,110,84
1,6,48,111,5
1,6,48,112,33
1,6,48,113,59
1,6,48,114,90
1,6,48,115,61
1,6,48,116,42
1,6,48,117,14
1,6,48,118,47
1,6,48,119,13
1,6,48,120,17
1,6,49,61,13
1,6,49,62,96
1,6,49,63,8
1,6,49,64,73
1,6,49,65,52
1,6,49,66,85
1,6,49,67,22
1,6,49,68,25
1,6,49,69,32
1,6,49,70,37
1,6,49,71,83
1,6,49,72,88
1,6,49,73,69
1,6,49,74,31
1,6,49,75,23
1,6,49,76,43
1,6,49,77,6
1,6,49,78,44
1,6,49,79,48
1,6,49,80,16
1,6,49,81,65
1,6,49,82,8
1,6,49,83,53
1,6,49,84,43
1,6,49,85,42
1,6,49,86,40
1,6,49,87,83
1,6,49,88,11
1,6,49,89,71
1,6,49,90,5
1,6,49,91,41
1,6,49,92,84
1,6,49,93,59
1,6,49,94,56
1,6,49,95,97
1,6,49,96,89
1,6,49,97,30
1,6,49,98,36
1,6,49,99,67
1,6,49,100,58
1,6,49,101,35
1,6,49,102,7
1,6,49,103,52
1,6,49,104,37
1,6,49,105,1
1,6,49,106,87
1,6,49,107,75
1,6,49,108,86
1,6,49,109,13
1,6,49,110,42
1,6,49,111,17
1,6,49,112,30
1,6,49,113,10
1,6,49,114,79
1,6,49,115,33
1,6,49,116,90
1,6,49,117,3
1,6,49,118,32
1,6,49,119,51
1,6,49,120,81
1,6,50,61,70
1,6,50,62,50
1,6,50,63,18
1,6,50,64,76
1,6,50,65,64
1,6,50,66,17
1,6,50,67,68
1,6,50,68,98
1,6,50,69,51
1,6,50,70,2
1,6,50,71,85
1,6,50,72,76
1,6,50,73,23
1,6,50,74,52
1,6,50,75,55
1,6,50,76,51
1,6,50,77,33
1,6,50,78,63
1,6,50,79,25
1,6,50,80,43
1,6,50,81,64
1,6,50,82,70
1,6,50,83,50
1,6,50,84,22
1,6,50,85,21
1,6,50,86,92
1,6,50,87,53
1,6,50,88,7
1,6,50,89,64
1,6,50,90,37
1,6,50,91,55
1,6,50,92,93
1,6,50,93,51
1,6,50,94,28
1,6,50,95,84
1,6,50,96,86
1,6,50,97,25
1,6,50,98,80
1,6,50,99,63
1,6,50,100,35
1,6,50,101,2
1,6,50,102,49
1,6,50,103,96
1,6,50,104,68
1,6,50,105,7
1,6,50,106,2
1,6,50,107,10
1,6,50,108,13
1,6,50,109,94
1,6,50,110,11
1,6,50,111,92
1,6,50,112,79
1,6,50,113,11
1,6,50,114,61
1,6,50,115,57
1,6,50,116,31
1,6,50,117,76
1,6,50,118,10
1,6,50,119,98
1,6,50,120,15
1,6,51,61,70
1,6,51,62,84
1,6,51,63,80
1,6,51,64,31
1,6,51,65,55
1,6,51,66,10
1,6,51,67,21
1,6,51,68,47
1,6,51,69,93
1,6,51,70,13
1,6,51,71,73
1,6,51,72,2
1,6,51,73,92
1,6,51,74,30
1,6,51,75,20
1,6,51,76,93
1,6,51,77,74
1,6,51,78,90
1,6,51,79,15
1,6,51,80,61
1,6,51,81,70
1,6,51,82,18
1,6,51,83,66
1,6,51,84,40
1,6,51,85,8
1,6,51,86,68
1,6,51,87,57
1,6,51,88,50
1,6,51,89,32
1,6,51,90,46
1,6,51,91,84
1,6,51,92,25
1,6,51,93,43
1,6,51,94,17
1,6,51,95,33
1,6,51,96,54
1,6,51,97,48
1,6,51,98,73
1,6,51,99,20
1,6,51,100,66
1,6,51,101,84
1,6,51,102,46
1,6,51,103,45
1,6,51,104,53
1,6,51,105,17
1,6,51,106,47
1,6,51,107,77
1,6,51,108,85
1,6,51,109,49
1,6,51,110,15
1,6,51,111,9
1,6,51,112,99
1,6,51,113,63
1,6,51,114,51
1,6,51,115,2
1,6,51,116,42
1,6,51,117,83
1,6,51,118,29
1,6,51,119,63
1,6,51,120,47
1,6,52,61,10
1,6,52,62,60
1,6,52,63,33
1,6,52,64,8
1,6,52,65,95
1,6,52,66,98
1,6,52,67,87
1,6,52,68,58
1,6,52,69,51
1,6,52,70,63
1,6,52,71,79
1,6,52,72,88
1,6,52,73,8
1,6,52,74,31
1,6,52,75,19
1,6,52,76,64
1,6,52,77,84
1,6,52,78,72
1,6,52,79,73
1,6,52,80,76
1,6,52,81,38
1,6,52,82,8
1,6,52,83,9
1,6,52,84,86
1,6,52,85,45
1,6,52,86,55
1,6,52,87,44
1,6,52,88,27
1,6,52,89,29
1,6,52,90,21
1,6,52,91,40
1,6,52,92,23
1,6,52,93,56
1,6,52,94,6
1,6,52,95,70
1,6,52,96,44
1,6,52,97,86
1,6,52,98,55
1,6,52,99,67
1,6,52,100,55
1,6,52,101,37
1,6,52,102,89
1,6,52,103,59
1,6,52,104,28
1,6,52,105,82
1,6,52,106,84
1,6,52,107,49
1,6,52,108,74
1,6,52,109,60
1,6,52,110,82
1,6,52,111,56
1,6,52,112,12
1,6,52,113,32
1,6,52,114,4
1,6,52,115,5
1,6,52,116,94
1,6,52,117,96
1,6,52,118,71
1,6,52,119,81
1,6,52,120,14
1,6,53,61,76
1,6,53,62,26
1,6,53,63,60
1,6,53,64,56
1,6,53,65,48
1,6,53,66,42
1,6,53,67,13
1,6,53,68,9
1,6,53,69,97
1,6,53,70,60
1,6,53,71,25
1,6,53,72,55
1,6,53,73,23
1,6,53,74,20
1,6,53,75,6
1,6,53,76,45
1,6,53,77,55
1,6,53,78,13
1,6,53,79,70
1,6,53,80,82
1,6,53,81,44
1,6,53,82,33
1,6,53,83,94
1,6,53,84,4
1,6,53,85,26
1,6,53,86,4
1,6,53,87,19
1,6,53,88,98
1,6,53,89,23
1,6,53,90,78
1,6,53,91,74
1,6,53,92,81
1,6,53,93,25
1,6,53,94,72
1,6,53,95,95
1,6,53,96,68
1,6,53,97,46
1,6,53,98,67
1,6,53,99,98
1,6,53,100,28
1,6,53,101,79
1,6,53,102,52
1,6,53,103,1
