origem,destino,classe,preco
2,7,144,1916
2,7,145,1917
2,7,146,1943
2,7,147,1973
2,7,148,1979
2,7,149,1981
2,7,150,2000
3,4,1,68
3,4,2,111
3,4,3,143
3,4,4,164
3,4,5,169
3,4,6,174
3,4,7,182
3,4,8,188
3,4,9,192
3,4,10,195
3,4,11,202
3,4,12,225
3,4,13,227
3,4,14,231
3,4,15,235
3,4,16,260
3,4,17,283
3,4,18,307
3,4,19,330
3,4,20,334
3,4,21,338
3,4,22,365
3,4,23,377
3,4,24,380
3,4,25,411
3,4,26,412
3,4,27,433
3,4,28,437
3,4,29,449
3,4,30,458
3,4,31,462
3,4,32,466
3,4,33,491
3,4,34,498
3,4,35,514
3,4,36,602
3,4,37,620
3,4,38,628
3,4,39,659
3,4,40,666
3,4,41,671
3,4,42,705
3,4,43,707
3,4,44,714
3,4,45,717
3,4,46,726
3,4,47,727
3,4,48,752
3,4,49,756
3,4,50,758
3,4,51,759
3,4,52,799
3,4,53,801
3,4,54,804
3,4,55,833
3,4,56,839
3,4,57,881
3,4,58,897
3,4,59,902
3,4,60,952
3,4,61,958
3,4,62,974
3,4,63,989
3,4,64,995
3,4,65,998
3,4,66,1008
3,4,67,1010
3,4,68,1017
3,4,69,1025
3,4,70,1037
3,4,71,1038
3,4,72,1039
3,4,73,1045
3,4,74,1057
3,4,75,1060
3,4,76,1078
3,4,77,1099
3,4,78,1124
3,4,79,1144
3,4,80,1170
3,4,81,1210
3,4,82,1243
3,4,83,1255
3,4,84,1259
3,4,85,1269
3,4,86,1270
3,4,87,1275
3,4,88,1317
3,4,89,1340
3,4,90,1352
3,4,91,1395
3,4,92,1422
3,4,93,1424
3,4,94,1434
3,4,95,1441
3,4,96,1464
3,4,97,1470
3,4,98,1484
3,4,99,1494
3,4,100,1498
3,4,101,1499
3,4,102,1507
3,4,103,1511
3,4,104,1516
3,4,105,1522
3,4,106,1528
3,4,107,1533
3,4,108,1542
3,4,109,1560
3,4,110,1574
3,4,111,1588
3,4,112,1615
3,4,113,1645
3,4,114,1648
3,4,115,1654
3,4,116,1673
3,4,117,1675
3,4,118,1679
3,4,119,1696
3,4,120,1700
3,4,121,1714
3,4,122,1719
3,4,123,1727
3,4,124,1742
3,4,125,1746
3,4,126,1749
3,4,127,1756
3,4,128,1770
3,4,129,1771
3,4,130,1773
3,4,131,1774
3,4,132,1775
3,4,133,1791
3,4,134,1799
3,4,135,1816
3,4,136,1821
3,4,137,1825
3,4,138,1829
3,4,139,1837
3,4,140,1842
3,4,141,1845
3,4,142,1860
3,4,143,1878
3,4,144,1886
3,4,145,1891
3,4,146,1893
3,4,147,1930
3,4,148,1943
3,4,149,1948
3,4,150,1961
3,5,1,55
3,5,2,61
3,5,3,76
3,5,4,90
3,5,5,94
3,5,6,100
3,5,7,105
3,5,8,131
3,5,9,133
3,5,10,138
3,5,11,174
3,5,12,180
3,5,13,181
3,5,14,189
3,5,15,193
3,5,16,214
3,5,17,223
3,5,18,242
3,5,19,247
3,5,20,249
3,5,21,254
3,5,22,255
3,5,23,262
3,5,24,265
3,5,25,268
3,5,26,269
3,5,27,321
3,5,28,342
3,5,29,356
3,5,30,372
3,5,31,378
3,5,32,390
3,5,33,421
3,5,34,426
3,5,35,437
3,5,36,476
3,5,37,478
3,5,38,491
3,5,39,502
3,5,40,519
3,5,41,546
3,5,42,569
3,5,43,607
3,5,44,656
3,5,45,664
3,5,46,681
3,5,47,683
3,5,48,713
3,5,49,721
3,5,50,722
3,5,51,734
3,5,52,736
3,5,53,742
3,5,54,799
3,5,55,806
3,5,56,814
3,5,57,837
3,5,58,842
3,5,59,855
3,5,60,869
3,5,61,874
3,5,62,891
3,5,63,892
3,5,64,930
3,5,65,953
3,5,66,954
3,5,67,955
3,5,68,958
3,5,69,989
3,5,70,1001
3,5,71,1002
3,5,72,1007
3,5,73,1023
3,5,74,1038
3,5,75,1040
3,5,76,1054
3,5,77,1073
3,5,78,1088
3,5,79,1095
3,5,80,1138
3,5,81,1160
3,5,82,1172
3,5,83,1178
3,5,84,1179
3,5,85,1187
3,5,86,1204
3,5,87,1221
3,5,88,1229
3,5,89,1248
3,5,90,1249
3,5,91,1263
3,5,92,1269
3,5,93,1271
3,5,94,1281
3,5,95,1288
3,5,96,1292
3,5,97,1301
3,5,98,1303
3,5,99,1304
3,5,100,1308
3,5,101,1333
3,5,102,1344
3,5,103,1373
3,5,104,1378
3,5,105,1389
3,5,106,1415
3,5,107,1423
3,5,108,1433
3,5,109,1453
3,5,110,1476
3,5,111,1488
3,5,112,1495
3,5,113,1540
3,5,114,1550
3,5,115,1562
3,5,116,1563
3,5,117,1579
3,5,118,1590
3,5,119,1593
3,5,120,1606
3,5,121,1644
3,5,122,1658
3,5,123,1680
3,5,124,1701
3,5,125,1714
3,5,126,1745
3,5,127,1749
3,5,128,1776
3,5,129,1787
3,5,130,1791
3,5,131,1796
3,5,132,1840
3,5,133,1855
3,5,134,1858
3,5,135,1863
3,5,136,1878
3,5,137,1888
3,5,138,1893
3,5,139,1894
3,5,140,1936
3,5,141,1941
3,5,142,1960
3,5,143,1973
3,5,144,1980
3,5,145,1981
3,5,146,1983
3,5,147,1985
3,5,148,1986
3,5,149,1992
3,5,150,1999
3,6,1,58
3,6,2,59
3,6,3,86
3,6,4,87
3,6,5,136
3,6,6,151
3,6,7,158
3,6,8,176
3,6,9,197
3,6,10,199
3,6,11,200
3,6,12,249
3,6,13,257
3,6,14,280
3,6,15,294
3,6,16,308
3,6,17,319
3,6,18,326
3,6,19,358
3,6,20,364
3,6,21,369
3,6,22,391
3,6,23,394
3,6,24,428
3,6,25,437
3,6,26,450
3,6,27,484
3,6,28,495
3,6,29,496
3,6,30,513
3,6,31,517
3,6,32,554
3,6,33,569
3,6,34,581
3,6,35,583
3,6,36,588
3,6,37,610
3,6,38,620
3,6,39,621
3,6,40,623
3,6,41,633
3,6,42,636
3,6,43,640
3,6,44,655
3,6,45,657
3,6,46,667
3,6,47,671
3,6,48,677
3,6,49,680
3,6,50,687
3,6,51,711
3,6,52,719
3,6,53,738
3,6,54,771
3,6,55,797
3,6,56,801
3,6,57,804
3,6,58,814
3,6,59,815
3,6,60,823
3,6,61,845
3,6,62,857
3,6,63,901
3,6,64,916
3,6,65,926
3,6,66,934
3,6,67,948
3,6,68,954
3,6,69,955
3,6,70,969
3,6,71,984
3,6,72,988
3,6,73,1011
3,6,74,1014
3,6,75,1020
3,6,76,1021
3,6,77,1071
3,6,78,1079
3,6,79,1088
3,6,80,1107
3,6,81,1112
3,6,82,1118
3,6,83,1125
3,6,84,1146
3,6,85,1150
3,6,86,1155
3,6,87,1157
3,6,88,1161
3,6,89,1172
3,6,90,1203
3,6,91,1208
3,6,92,1216
3,6,93,1226
3,6,94,1253
3,6,95,1289
3,6,96,1290
3,6,97,1307
3,6,98,1316
3,6,99,1320
3,6,100,1328
3,6,101,1337
3,6,102,1345
3,6,103,1347
3,6,104,1363
3,6,105,1385
3,6,106,1394
3,6,107,1405
3,6,108,1428
3,6,109,1448
3,6,110,1454
3,6,111,1457
3,6,112,1472
3,6,113,1489
3,6,114,1494
3,6,115,1517
3,6,116,1518
3,6,117,1545
3,6,118,1548
3,6,119,1582
3,6,120,1595
3,6,121,1610
3,6,122,1622
3,6,123,1644
3,6,124,1666
3,6,125,1679
3,6,126,1682
3,6,127,1695
3,6,128,1710
3,6,129,1713
3,6,130,1716
3,6,131,1770
3,6,132,1772
3,6,133,1782
3,6,134,1798
3,6,135,1803
3,6,136,1852
3,6,137,1859
3,6,138,1895
3,6,139,1910
3,6,140,1912
3,6,141,1933
3,6,142,1940
3,6,143,1944
3,6,144,1946
3,6,145,1951
3,6,146,1952
3,6,147,1963
3,6,148,1965
3,6,149,1971
3,6,150,1998
3,7,1,51
3,7,2,80
3,7,3,82
3,7,4,83
3,7,5,117
3,7,6,124
3,7,7,143
3,7,8,145
3,7,9,147
3,7,10,157
3,7,11,158
3,7,12,180
3,7,13,220
3,7,14,227
3,7,15,265
3,7,16,268
3,7,17,272
3,7,18,282
3,7,19,291
3,7,20,307
3,7,21,324
3,7,22,336
3,7,23,348
3,7,24,351
3,7,25,415
3,7,26,417
3,7,27,432
3,7,28,435
3,7,29,439
3,7,30,457
3,7,31,462
3,7,32,466
3,7,33,476
3,7,34,508
3,7,35,553
3,7,36,565
3,7,37,567
3,7,38,594
3,7,39,614
3,7,40,625
3,7,41,631
3,7,42,633
3,7,43,644
3,7,44,651
3,7,45,660
3,7,46,675
3,7,47,696
3,7,48,714
3,7,49,726
3,7,50,759
3,7,51,760
3,7,52,766
3,7,53,771
3,7,54,778
3,7,55,783
3,7,56,788
3,7,57,797
3,7,58,809
3,7,59,842
3,7,60,860
3,7,61,863
3,7,62,872
3,7,63,883
3,7,64,885
3,7,65,902
3,7,66,903
3,7,67,905
3,7,68,914
3,7,69,918
3,7,70,933
3,7,71,962
3,7,72,963
3,7,73,981
3,7,74,984
3,7,75,989
3,7,76,1013
3,7,77,1018
3,7,78,1043
3,7,79,1046
3,7,80,1051
3,7,81,1069
3,7,82,1094
3,7,83,1097
3,7,84,1102
3,7,85,1143
3,7,86,1158
3,7,87,1223
3,7,88,1233
3,7,89,1240
3,7,90,1246
3,7,91,1250
3,7,92,1258
3,7,93,1270
3,7,94,1276
3,7,95,1290
3,7,96,1294
3,7,97,1295
3,7,98,1304
3,7,99,1311
3,7,100,1314
3,7,101,1322
3,7,102,1326
3,7,103,1386
3,7,104,1387
3,7,105,1404
3,7,106,1408
3,7,107,1410
3,7,108,1424
3,7,109,1425
3,7,110,1457
3,7,111,1460
3,7,112,1464
3,7,113,1466
3,7,114,1500
3,7,115,1531
3,7,116,1545
3,7,117,1573
3,7,118,1590
3,7,119,1626
3,7,120,1644
3,7,121,1659
3,7,122,1665
3,7,123,1687
3,7,124,1696
3,7,125,1698
3,7,126,1704
3,7,127,1705
3,7,128,1731
3,7,129,1761
3,7,130,1771
3,7,131,1774
3,7,132,1822
3,7,133,1824
3,7,134,1849
3,7,135,1864
3,7,136,1872
3,7,137,1874
3,7,138,1892
3,7,139,1916
3,7,140,1918
3,7,141,1919
3,7,142,1922
3,7,143,1932
3,7,144,1937
3,7,145,1948
3,7,146,1957
3,7,147,1958
3,7,148,1962
3,7,149,1964
3,7,150,1984
4,5,1,61
4,5,2,63
4,5,3,82
4,5,4,85
4,5,5,89
4,5,6,111
4,5,7,145
4,5,8,156
4,5,9,178
4,5,10,206
4,5,11,222
4,5,12,228
4,5,13,232
4,5,14,241
4,5,15,248
4,5,16,255
4,5,17,259
4,5,18,279
4,5,19,308
4,5,20,317
4,5,21,321
4,5,22,324
4,5,23,334
4,5,24,344
4,5,25,367
4,5,26,375
4,5,27,453
4,5,28,465
4,5,29,467
4,5,30,472
4,5,31,478
4,5,32,492
4,5,33,509
4,5,34,521
4,5,35,538
4,5,36,546
4,5,37,554
4,5,38,562
4,5,39,563
4,5,40,577
4,5,41,584
4,5,42,629
4,5,43,693
4,5,44,695
4,5,45,716
4,5,46,736
4,5,47,742
4,5,48,748
4,5,49,757
4,5,50,761
4,5,51,769
4,5,52,796
4,5,53,798
4,5,54,815
4,5,55,823
4,5,56,866
4,5,57,959
4,5,58,983
4,5,59,985
4,5,60,987
4,5,61,990
4,5,62,1002
4,5,63,1005
4,5,64,1013
4,5,65,1028
4,5,66,1035
4,5,67,1036
4,5,68,1037
4,5,69,1038
4,5,70,1052
4,5,71,1059
4,5,72,1063
4,5,73,1088
4,5,74,1108
4,5,75,1112
4,5,76,1122
4,5,77,1124
4,5,78,1126
4,5,79,1135
4,5,80,1146
4,5,81,1160
4,5,82,1172
4,5,83,1187
4,5,84,1193
4,5,85,1200
4,5,86,1206
4,5,87,1219
4,5,88,1239
4,5,89,1270
4,5,90,1283
4,5,91,1284
4,5,92,1294
4,5,93,1297
4,5,94,1300
4,5,95,1315
4,5,96,1318
4,5,97,1320
4,5,98,1322
4,5,99,1341
4,5,100,1343
4,5,101,1350
4,5,102,1369
4,5,103,1381
4,5,104,1382
4,5,105,1405
4,5,106,1407
4,5,107,1416
4,5,108,1428
4,5,109,1432
4,5,110,1455
4,5,111,1477
4,5,112,1500
4,5,113,1507
4,5,114,1509
4,5,115,1514
4,5,116,1530
4,5,117,1544
4,5,118,1613
4,5,119,1621
4,5,120,1625
4,5,121,1632
4,5,122,1645
4,5,123,1647
4,5,124,1659
4,5,125,1674
4,5,126,1692
4,5,127,1703
4,5,128,1705
4,5,129,1725
4,5,130,1730
4,5,131,1731
4,5,132,1735
4,5,133,1743
4,5,134,1745
4,5,135,1751
4,5,136,1756
4,5,137,1758
4,5,138,1764
4,5,139,1770
4,5,140,1772
4,5,141,1773
4,5,142,1778
4,5,143,1823
4,5,144,1846
4,5,145,1857
4,5,146,1882
4,5,147,1886
4,5,148,1924
4,5,149,1948
4,5,150,2000
4,6,1,59
4,6,2,62
4,6,3,63
4,6,4,65
4,6,5,90
4,6,6,102
4,6,7,125
4,6,8,129
4,6,9,145
4,6,10,147
4,6,11,149
4,6,12,172
4,6,13,175
4,6,14,195
4,6,15,208
4,6,16,232
4,6,17,244
4,6,18,248
4,6,19,251
4,6,20,257
4,6,21,259
4,6,22,267
4,6,23,283
4,6,24,291
4,6,25,327
4,6,26,329
4,6,27,338
4,6,28,361
4,6,29,373
4,6,30,378
4,6,31,397
4,6,32,412
4,6,33,424
4,6,34,445
4,6,35,446
4,6,36,462
4,6,37,479
4,6,38,483
4,6,39,486
4,6,40,497
4,6,41,501
4,6,42,542
4,6,43,544
4,6,44,550
4,6,45,581
4,6,46,606
4,6,47,619
4,6,48,626
4,6,49,630
4,6,50,651
4,6,51,672
4,6,52,686
4,6,53,695
4,6,54,714
4,6,55,732
4,6,56,747
4,6,57,764
4,6,58,771
4,6,59,786
4,6,60,790
4,6,61,802
4,6,62,819
4,6,63,822
4,6,64,851
4,6,65,887
4,6,66,891
4,6,67,917
4,6,68,960
4,6,69,969
4,6,70,973
4,6,71,985
4,6,72,993
4,6,73,1012
4,6,74,1068
4,6,75,1079
4,6,76,1089
4,6,77,1109
4,6,78,1112
4,6,79,1115
4,6,80,1127
4,6,81,1154
4,6,82,1155
4,6,83,1170
4,6,84,1180
4,6,85,1201
4,6,86,1211
4,6,87,1221
4,6,88,1230
4,6,89,1239
4,6,90,1244
4,6,91,1260
4,6,92,1263
4,6,93,1264
4,6,94,1267
4,6,95,1271
4,6,96,1284
4,6,97,1302
4,6,98,1304
4,6,99,1313
4,6,100,1318
4,6,101,1339
4,6,102,1346
4,6,103,1348
4,6,104,1352
4,6,105,1368
4,6,106,1395
4,6,107,1409
4,6,108,1441
4,6,109,1459
4,6,110,1473
4,6,111,1477
4,6,112,1487
4,6,113,1489
4,6,114,1508
4,6,115,1509
4,6,116,1524
4,6,117,1533
4,6,118,1538
4,6,119,1540
4,6,120,1547
4,6,121,1582
4,6,122,1604
4,6,123,1606
4,6,124,1609
4,6,125,1633
4,6,126,1635
4,6,127,1654
4,6,128,1673
4,6,129,1687
4,6,130,1690
4,6,131,1718
4,6,132,1727
4,6,133,1755
4,6,134,1762
4,6,135,1785
4,6,136,1805
4,6,137,1824
4,6,138,1873
4,6,139,1875
4,6,140,1876
4,6,141,1918
4,6,142,1928
4,6,143,1946
4,6,144,1948
4,6,145,1960
4,6,146,1961
4,6,147,1974
4,6,148,1981
4,6,149,1996
4,6,150,1997
4,7,1,68
4,7,2,74
4,7,3,78
4,7,4,82
4,7,5,105
4,7,6,106
4,7,7,126
4,7,8,133
4,7,9,138
4,7,10,164
4,7,11,170
4,7,12,173
4,7,13,180
4,7,14,200
4,7,15,217
4,7,16,224
4,7,17,255
4,7,18,270
4,7,19,321
4,7,20,325
4,7,21,334
4,7,22,340
4,7,23,341
4,7,24,344
4,7,25,361
4,7,26,403
4,7,27,426
4,7,28,436
4,7,29,453
4,7,30,458
4,7,31,463
4,7,32,467
4,7,33,487
4,7,34,492
4,7,35,501
4,7,36,549
4,7,37,562
4,7,38,564
4,7,39,592
4,7,40,602
4,7,41,624
4,7,42,628
4,7,43,631
4,7,44,639
4,7,45,643
4,7,46,655
4,7,47,682
4,7,48,684
4,7,49,717
4,7,50,732
4,7,51,744
4,7,52,748
4,7,53,756
4,7,54,766
4,7,55,786
4,7,56,789
4,7,57,801
4,7,58,818
4,7,59,822
4,7,60,825
4,7,61,829
4,7,62,833
4,7,63,847
4,7,64,852
4,7,65,861
4,7,66,868
4,7,67,878
4,7,68,894
4,7,69,903
4,7,70,921
4,7,71,934
4,7,72,960
4,7,73,1001
4,7,74,1029
4,7,75,1033
4,7,76,1036
4,7,77,1038
4,7,78,1053
4,7,79,1058
4,7,80,1069
4,7,81,1102
4,7,82,1105
4,7,83,1115
4,7,84,1127
4,7,85,1133
4,7,86,1148
4,7,87,1163
4,7,88,1164
4,7,89,1202
4,7,90,1210
4,7,91,1213
4,7,92,1227
4,7,93,1236
4,7,94,1254
4,7,95,1262
4,7,96,1309
4,7,97,1318
4,7,98,1331
4,7,99,1336
4,7,100,1347
4,7,101,1351
4,7,102,1357
4,7,103,1370
4,7,104,1376
4,7,105,1385
4,7,106,1389
4,7,107,1410
4,7,108,1414
4,7,109,1429
4,7,110,1441
4,7,111,1442
4,7,112,1445
4,7,113,1452
4,7,114,1459
4,7,115,1472
4,7,116,1517
4,7,117,1528
4,7,118,1531
4,7,119,1540
4,7,120,1562
4,7,121,1576
4,7,122,1580
4,7,123,1587
4,7,124,1617
4,7,125,1623
4,7,126,1635
4,7,127,1646
4,7,128,1671
4,7,129,1696
4,7,130,1710
4,7,131,1711
4,7,132,1767
4,7,133,1768
4,7,134,1783
4,7,135,1793
4,7,136,1795
4,7,137,1852
4,7,138,1856
4,7,139,1860
4,7,140,1861
4,7,141,1866
4,7,142,1875
4,7,143,1880
4,7,144,1892
4,7,145,1899
4,7,146,1912
4,7,147,1913
4,7,148,1919
4,7,149,1941
4,7,150,1972
5,6,1,60
5,6,2,83
5,6,3,106
5,6,4,109
5,6,5,113
5,6,6,117
5,6,7,118
5,6,8,131
5,6,9,135
5,6,10,137
5,6,11,155
5,6,12,158
5,6,13,166
5,6,14,169
5,6,15,182
5,6,16,186
5,6,17,188
5,6,18,199
5,6,19,212
5,6,20,222
5,6,21,228
5,6,22,231
5,6,23,241
5,6,24,275
5,6,25,282
5,6,26,295
5,6,27,323
5,6,28,344
5,6,29,361
5,6,30,387
5,6,31,389
5,6,32,442
5,6,33,444
5,6,34,446
5,6,35,451
5,6,36,462
5,6,37,466
5,6,38,469
5,6,39,471
5,6,40,510
5,6,41,518
5,6,42,562
5,6,43,575
5,6,44,606
5,6,45,609
5,6,46,612
5,6,47,623
5,6,48,643
5,6,49,656
5,6,50,663
5,6,51,668
5,6,52,680
5,6,53,698
5,6,54,720
5,6,55,725
5,6,56,736
5,6,57,754
5,6,58,757
5,6,59,762
5,6,60,775
5,6,61,808
5,6,62,817
5,6,63,845
5,6,64,871
5,6,65,882
5,6,66,885
5,6,67,904
5,6,68,911
5,6,69,912
5,6,70,913
5,6,71,916
5,6,72,917
5,6,73,941
5,6,74,944
5,6,75,945
5,6,76,989
5,6,77,1011
5,6,78,1015
5,6,79,1022
5,6,80,1042
5,6,81,1066
5,6,82,1074
5,6,83,1091
5,6,84,1092
5,6,85,1115
5,6,86,1137
5,6,87,1138
5,6,88,1142
5,6,89,1146
5,6,90,1171
5,6,91,1178
5,6,92,1182
5,6,93,1191
5,6,94,1211
5,6,95,1231
5,6,96,1261
5,6,97,1281
5,6,98,1288
5,6,99,1295
5,6,100,1316
5,6,101,1325
5,6,102,1330
5,6,103,1338
5,6,104,1355
5,6,105,1359
5,6,106,1366
5,6,107,1371
5,6,108,1396
5,6,109,1444
5,6,110,1473
5,6,111,1509
5,6,112,1513
5,6,113,1522
5,6,114,1536
5,6,115,1553
5,6,116,1558
5,6,117,1583
5,6,118,1584
5,6,119,1597
5,6,120,1646
5,6,121,1652
5,6,122,1660
5,6,123,1670
5,6,124,1676
5,6,125,1681
5,6,126,1695
5,6,127,1707
5,6,128,1712
5,6,129,1726
5,6,130,1732
5,6,131,1748
5,6,132,1778
5,6,133,1780
5,6,134,1788
5,6,135,1797
5,6,136,1799
5,6,137,1800
5,6,138,1842
5,6,139,1844
5,6,140,1850
5,6,141,1883
5,6,142,1902
5,6,143,1920
5,6,144,1931
5,6,145,1943
5,6,146,1949
5,6,147,1953
5,6,148,1959
5,6,149,1969
5,6,150,1986
5,7,1,54
5,7,2,84
5,7,3,115
5,7,4,117
5,7,5,151
5,7,6,188
5,7,7,207
5,7,8,213
5,7,9,217
5,7,10,218
5,7,11,220
5,7,12,235
5,7,13,273
5,7,14,277
5,7,15,284
5,7,16,327
5,7,17,334
5,7,18,339
5,7,19,367
5,7,20,371
5,7,21,387
5,7,22,394
5,7,23,402
5,7,24,443
5,7,25,464
5,7,26,475
5,7,27,480
5,7,28,508
5,7,29,517
5,7,30,539
5,7,31,551
5,7,32,560
5,7,33,573
5,7,34,584
5,7,35,605
5,7,36,614
5,7,37,632
5,7,38,634
5,7,39,639
5,7,40,640
5,7,41,644
5,7,42,651
5,7,43,655
5,7,44,661
5,7,45,714
5,7,46,720
5,7,47,727
5,7,48,780
5,7,49,789
5,7,50,800
5,7,51,809
5,7,52,823
5,7,53,824
5,7,54,864
5,7,55,873
5,7,56,879
5,7,57,892
5,7,58,911
5,7,59,917
5,7,60,919
5,7,61,936
5,7,62,939
5,7,63,954
5,7,64,973
5,7,65,974
5,7,66,981
5,7,67,990
5,7,68,994
5,7,69,995
5,7,70,1014
5,7,71,1034
5,7,72,1035
5,7,73,1045
5,7,74,1048
5,7,75,1054
5,7,76,1061
5,7,77,1063
5,7,78,1070
5,7,79,1078
5,7,80,1104
5,7,81,1109
5,7,82,1113
5,7,83,1133
5,7,84,1144
5,7,85,1146
5,7,86,1149
5,7,87,1154
5,7,88,1182
5,7,89,1192
5,7,90,1205
5,7,91,1224
5,7,92,1225
5,7,93,1247
5,7,94,1250
5,7,95,1260
5,7,96,1275
5,7,97,1298
5,7,98,1321
5,7,99,1354
5,7,100,1362
5,7,101,1370
5,7,102,1383
5,7,103,1387
5,7,104,1389
5,7,105,1426
5,7,106,1449
5,7,107,1458
5,7,108,1463
5,7,109,1464
5,7,110,1481
5,7,111,1489
5,7,112,1492
5,7,113,1500
5,7,114,1517
5,7,115,1524
5,7,116,1529
5,7,117,1557
5,7,118,1591
5,7,119,1603
5,7,120,1607
5,7,121,1611
5,7,122,1624
5,7,123,1653
5,7,124,1655
5,7,125,1669
5,7,126,1689
5,7,127,1693
5,7,128,1699
5,7,129,1701
5,7,130,1736
5,7,131,1747
5,7,132,1770
5,7,133,1791
5,7,134,1795
5,7,135,1798
5,7,136,1814
5,7,137,1816
5,7,138,1822
5,7,139,1858
5,7,140,1872
5,7,141,1880
5,7,142,1882
5,7,143,1893
5,7,144,1899
5,7,145,1911
5,7,146,1924
5,7,147,1950
5,7,148,1951
5,7,149,1998
5,7,150,2000
6,7,1,50
6,7,2,93
6,7,3,129
6,7,4,138
6,7,5,156
6,7,6,181
6,7,7,186
6,7,8,206
6,7,9,209
6,7,10,213
6,7,11,214
6,7,12,225
6,7,13,278
6,7,14,283
6,7,15,285
6,7,16,321
6,7,17,339
6,7,18,354
6,7,19,361
6,7,20,378
6,7,21,381
6,7,22,399
6,7,23,445
6,7,24,466
6,7,25,512
6,7,26,526
6,7,27,534
6,7,28,555
6,7,29,558
6,7,30,572
6,7,31,582
6,7,32,589
6,7,33,623
6,7,34,632
6,7,35,635
6,7,36,660
6,7,37,671
6,7,38,688
6,7,39,717
6,7,40,725
6,7,41,736
6,7,42,766
6,7,43,770
6,7,44,778
6,7,45,801
6,7,46,831
6,7,47,845
6,7,48,850
6,7,49,853
6,7,50,885
6,7,51,900
6,7,52,901
6,7,53,919
6,7,54,931
6,7,55,944
6,7,56,957
6,7,57,966
6,7,58,974
6,7,59,999
6,7,60,1001
6,7,61,1024
6,7,62,1068
6,7,63,1097
6,7,64,1098
6,7,65,1115
6,7,66,1168
6,7,67,1174
6,7,68,1205
6,7,69,1227
6,7,70,1230
6,7,71,1244
6,7,72,1253
6,7,73,1264
6,7,74,1267
6,7,75,1278
6,7,76,1284
6,7,77,1286
6,7,78,1293
6,7,79,1302
6,7,80,1313
6,7,81,1347
6,7,82,1373
6,7,83,1379
6,7,84,1381
6,7,85,1382
6,7,86,1394
6,7,87,1426
6,7,88,1446
6,7,89,1460
6,7,90,1463
6,7,91,1473
6,7,92,1477
6,7,93,1478
6,7,94,1480
6,7,95,1484
6,7,96,1488
6,7,97,1495
6,7,98,1498
6,7,99,1500
6,7,100,1506
6,7,101,1511
6,7,102,1512
6,7,103,1515
6,7,104,1553
6,7,105,1572
6,7,106,1578
6,7,107,1597
6,7,108,1600
6,7,109,1635
6,7,110,1640
6,7,111,1654
6,7,112,1675
6,7,113,1676
6,7,114,1677
6,7,115,1680
6,7,116,1685
6,7,117,1697
6,7,118,1699
6,7,119,1703
6,7,120,1710
6,7,121,1723
6,7,122,1738
6,7,123,1746
6,7,124,1764
6,7,125,1781
6,7,126,1782
6,7,127,1783
6,7,128,1793
6,7,129,1812
6,7,130,1829
6,7,131,1834
6,7,132,1835
6,7,133,1842
6,7,134,1850
6,7,135,1858
6,7,136,1864
6,7,137,1874
6,7,138,1875
6,7,139,1877
6,7,140,1896
6,7,141,1933
6,7,142,1937
6,7,143,1943
6,7,144,1946
6,7,145,1959
6,7,146,1963
6,7,147,1969
6,7,148,1978
6,7,149,1980
6,7,150,1987
